closed_issues,closed_pull_issues,closed_total_issues,created_at,fork,forks,language,last_push,last_update,open_issues,open_pull_issues,open_total_issues,parent,size,socialsource,source,stars,subscribers,symbol,symbol_id,timestamp_api_call,url
25,89,114,1509378383,false,3.0,C++,1514651742,1513826002,4,0,4,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",76889,CodeRepository,cryptocompare,4.0,8.0,SEQ,131112,2017-12-30 17:55:44.523076,https://github.com/duality-solutions/Dynamic
0,0,0,1510298875,false,2.0,Java,1511881872,1514633635,2,2,4,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1422,CodeRepository,cryptocompare,3.0,3.0,SETH,419209,2017-12-30 17:56:28.267495,https://github.com/mware-solutions/sether
0,0,0,1465198588,false,1.0,C++,1465199066,1465199069,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6240,CodeRepository,cryptocompare,0.0,1.0,SFE,30169,2017-12-30 17:56:10.893770,https://github.com/trinm1987/justfoot1
0,0,0,1468567110,false,3.0,C++,1505482516,1504784488,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",11035,CodeRepository,cryptocompare,3.0,4.0,SH,28890,2017-12-30 17:56:07.865680,https://github.com/yavwa/Shilling
3,24,27,1458505894,false,12.0,JavaScript,1484687298,1499844902,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",39377,CodeRepository,cryptocompare,11.0,7.0,SHIFT,38307,2017-12-30 17:56:25.641391,https://github.com/shiftcurrency/shift-old
0,0,0,1480845338,false,1.0,C++,1480854886,1480854892,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2569,CodeRepository,cryptocompare,0.0,0.0,SHORTY,35226,2017-12-30 17:56:18.970886,https://github.com/shortysho/shorty
0,0,0,1466278024,false,0.0,C++,1466278250,1484922882,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2112,CodeRepository,cryptocompare,0.0,1.0,SHREK,21907,2017-12-30 17:55:57.453871,https://github.com/shrekcoin/shrek
3,9,12,1440527490,false,26.0,C++,1514653857,1514598365,3,2,5,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",62189,CodeRepository,cryptocompare,21.0,16.0,SIB,20745,2017-12-30 17:55:52.711071,https://github.com/ivansib/sibcoin
445,235,680,1390055301,false,105.0,JavaScript,1509685666,1514026402,171,5,176,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",12335,CodeRepository,cryptocompare,99.0,37.0,SJCX,5288,2017-12-30 17:56:41.017016,https://github.com/CounterpartyXCP/counterwallet
0,0,0,1496234468,false,16.0,JavaScript,1497997545,1510409773,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",225,CodeRepository,cryptocompare,38.0,11.0,SKIN,198369,2017-12-30 17:55:48.723883,https://github.com/Steamtradenet/smart-contract
4,0,4,1388116540,false,2.0,C++,1488842212,1480504112,4,0,4,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",21426,CodeRepository,cryptocompare,6.0,1.0,SKR,385866,2017-12-30 17:56:25.591676,https://github.com/ohac/sakuracoin
0,0,0,1452720201,false,3.0,C++,1474295404,1514139736,0,2,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1736,CodeRepository,cryptocompare,2.0,4.0,SLS,20681,2017-12-30 17:55:51.674674,https://github.com/saluscoin/salus
0,23,23,1491759388,true,15.0,C++,1514654875,1514574414,0,0,0,"{u'Url': u'https://github.com/zcoinofficial/zcoin', u'Name': u'zcoin', u'InternalId': -1}",61707,CodeRepository,cryptocompare,19.0,17.0,SMART,199901,2017-12-30 17:55:49.758578,https://github.com/SmartCash/smartcash
0,0,0,1485891374,false,0.0,C++,1485891398,1485891400,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1403,CodeRepository,cryptocompare,0.0,0.0,SMF,43257,2017-12-30 17:56:30.394924,https://github.com/smurfscoin/smf
0,0,0,1434893087,false,0.0,C++,1434896989,1434896997,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2892,CodeRepository,cryptocompare,0.0,1.0,SMSR,28650,2017-12-30 17:56:07.282703,https://github.com/SamsaraDev/Samsara
0,0,0,1498488335,false,3.0,null,1498669297,1512813942,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",16,CodeRepository,cryptocompare,5.0,6.0,SNC,179926,2017-12-30 17:55:45.698787,https://github.com/SunContract/SmartContracts
0,0,0,1500224347,false,1.0,null,1502447262,1507300838,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",8,CodeRepository,cryptocompare,2.0,3.0,SND,314865,2017-12-30 17:56:12.399357,https://github.com/sndtoken/ico
56,6,62,1466522023,false,13.0,Python,1500759699,1513698867,17,0,17,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",678,CodeRepository,cryptocompare,18.0,26.0,SNGLS,24926,2017-12-30 17:56:02.817125,https://github.com/ConsenSys/singulardtv-contracts
0,0,0,1500279947,false,0.0,null,1500996739,1504829129,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",19,CodeRepository,cryptocompare,2.0,1.0,SNK,196612,2017-12-30 17:55:48.573256,https://github.com/sosnovkinoico/code
2,8,10,1494175269,false,11.0,Go,1500453504,1514477675,12,0,12,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2657,CodeRepository,cryptocompare,41.0,24.0,SNM,136244,2017-12-30 17:55:43.899379,https://github.com/sonm-io/insonmnia
0,0,0,1432593226,true,1.0,C,1454424613,1498193731,1,0,1,"{u'Url': u'https://github.com/BitSwift-v2/bitswift', u'Name': u'bitswift', u'InternalId': -1}",9022,CodeRepository,cryptocompare,1.0,3.0,SNRG,8825,2017-12-30 17:56:51.984724,https://github.com/Grandpa-Jones/Synergy
207,238,445,1465831923,false,83.0,Go,1514560010,1514494841,63,17,80,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",26755,CodeRepository,cryptocompare,260.0,64.0,SNT,137013,2017-12-30 17:55:43.067670,https://github.com/status-im/status-go
0,0,0,1496605384,false,1.0,C++,1506172925,1498345989,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5868,CodeRepository,cryptocompare,0.0,2.0,SOCC,183189,2017-12-30 17:55:46.411474,https://github.com/SocialCoinNetwk/SocialCoin
0,0,0,1458299222,false,4.0,Go,1459973277,1459972063,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",55813,CodeRepository,cryptocompare,0.0,1.0,SOIL,20685,2017-12-30 17:55:51.651277,https://github.com/soilcurrency/go-soil
0,0,0,1461956118,false,1.0,C++,1461956522,1461956524,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2021,CodeRepository,cryptocompare,0.0,2.0,SOUL,20585,2017-12-30 17:55:50.287469,https://github.com/newsouldev/soul31
0,0,0,1467113945,false,0.0,C++,1467113990,1467113993,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2006,CodeRepository,cryptocompare,0.0,1.0,SP,33332,2017-12-30 17:56:15.589072,https://github.com/sexpist/sexpistols
0,0,0,1440973921,false,8.0,C++,1505254894,1482589830,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3131,CodeRepository,cryptocompare,1.0,1.0,SPACE,22410,2017-12-30 17:55:59.707378,https://github.com/SpaceCoinLab/spacecoin
0,0,0,1462887592,false,0.0,C++,1462887613,1462887617,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1978,CodeRepository,cryptocompare,0.0,1.0,SPM,21229,2017-12-30 17:55:53.100198,https://github.com/VermineSupreme/supremesource
0,0,0,1473701743,false,0.0,C++,1473701783,1473701786,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5363,CodeRepository,cryptocompare,0.0,1.0,SPORT,29200,2017-12-30 17:56:08.659045,https://github.com/thesportscoin/SPORT-source
0,0,0,1464637406,false,0.0,C++,1464637543,1464637433,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2595,CodeRepository,cryptocompare,0.0,2.0,SPOTS,20205,2017-12-30 17:55:49.396309,https://github.com/iGotSpots/SPOTS
0,4,4,1435524391,true,10.0,C++,1457707339,1509779454,0,3,3,"{u'Url': u'https://github.com/peercoin/peercoin', u'Name': u'peercoin', u'InternalId': -1}",22625,CodeRepository,cryptocompare,2.0,4.0,SPRTS,8761,2017-12-30 17:56:51.879657,https://github.com/sproutcoin/sprouts
0,0,0,1434487590,false,0.0,C++,1434487632,1434487638,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2980,CodeRepository,cryptocompare,0.0,1.0,SPX,23435,2017-12-30 17:56:00.349038,https://github.com/SpecieCoin/Specie
0,0,0,1462092206,false,0.0,C++,1462092349,1462092351,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2634,CodeRepository,cryptocompare,0.0,1.0,SSTC,20644,2017-12-30 17:55:51.408956,https://github.com/creath/ssc
0,0,0,1465930381,false,0.0,C,1466008157,1465931133,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3771,CodeRepository,cryptocompare,0.0,1.0,STA*,21981,2017-12-30 17:55:53.712421,https://github.com/stakersdev/Stakers
7,2,9,1510800314,false,8.0,C++,1514495391,1514575776,3,0,3,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",11068,CodeRepository,cryptocompare,14.0,10.0,STAK,536279,2017-12-30 17:56:45.115646,https://github.com/straks/straks
0,0,0,1489057755,false,0.0,C++,1489068125,1489057844,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2686,CodeRepository,cryptocompare,0.0,1.0,STALIN,49605,2017-12-30 17:56:39.433116,https://github.com/stalincoin/StalinCoin
0,0,0,1493396993,false,0.0,CSS,1504836544,1493590215,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",12099,CodeRepository,cryptocompare,0.0,0.0,STAR,179947,2017-12-30 17:55:45.065131,https://github.com/decentralizedlove/decentralizedlove.github.io
0,0,0,1465732262,false,0.0,C++,1465732747,1465732750,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1892,CodeRepository,cryptocompare,0.0,1.0,STAR*,21775,2017-12-30 17:55:53.808176,https://github.com/starcoindev/star
7,6,13,1394214893,false,16.0,C++,1501887699,1511622071,3,0,3,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",19644,CodeRepository,cryptocompare,13.0,19.0,START,5289,2017-12-30 17:56:41.582489,https://github.com/startcoin-project/startcoin
966,730,1696,1458692275,false,329.0,C++,1514591573,1514672974,248,16,264,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",10562,CodeRepository,cryptocompare,777.0,158.0,STEEM,20333,2017-12-30 17:55:51.503502,https://github.com/steemit/steem
0,0,0,1442445021,false,1.0,C++,1464161642,1463918884,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3838,CodeRepository,cryptocompare,2.0,3.0,STEPS,20724,2017-12-30 17:55:52.644812,https://github.com/AltcoinSteps/STEPS
0,0,0,1512461258,false,0.0,JavaScript,1513216406,1512461944,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",39,CodeRepository,cryptocompare,0.0,1.0,STH,486983,2017-12-30 17:56:39.259311,https://github.com/smartholdem/smartholdem-js
0,0,0,1440518338,false,0.0,C++,1441449118,1440518433,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4436,CodeRepository,cryptocompare,0.0,1.0,STHR,21833,2017-12-30 17:55:53.112298,https://github.com/RushDev/source
0,0,0,1472672933,false,0.0,C++,1473267031,1472672991,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2616,CodeRepository,cryptocompare,0.0,0.0,STO,28025,2017-12-30 17:56:03.553468,https://github.com/SaveTheOceanMovement/SaveTheOceanCoin
0,0,0,1495060847,false,2.0,null,1495068645,1507868815,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3,CodeRepository,cryptocompare,5.0,2.0,STU,184237,2017-12-30 17:55:45.619202,https://github.com/bitjobteam/stu_token
3,0,3,1500509140,false,12.0,JavaScript,1501613655,1513568897,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",125,CodeRepository,cryptocompare,29.0,14.0,STX,204716,2017-12-30 17:55:51.181912,https://github.com/stx-technologies/stox-token
0,0,0,1461583510,false,0.0,C,1461587073,1461583651,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2579,CodeRepository,cryptocompare,0.0,1.0,SUB*,100944,2017-12-30 17:55:41.842684,https://github.com/SubcriptioDEV/Subcriptio
11,29,40,1493192708,false,31.0,C++,1514123706,1514662542,7,0,7,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",7697,CodeRepository,cryptocompare,61.0,28.0,SUMO,310812,2017-12-30 17:56:13.053127,https://github.com/sumoprojects/sumokoin
0,0,0,1424306832,false,1.0,C++,1424912676,1442321409,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",39152,CodeRepository,cryptocompare,1.0,2.0,SUP,3645,2017-12-30 17:56:21.622391,https://github.com/supcoin/supcoin
0,0,0,1442937323,false,0.0,C++,1443118041,1443118045,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3060,CodeRepository,cryptocompare,0.0,1.0,SWEET,30887,2017-12-30 17:56:12.360942,https://github.com/SweetStake/SweetStake
0,0,0,1482583670,false,3.0,JavaScript,1489228404,1506600280,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",32,CodeRepository,cryptocompare,5.0,5.0,SWT,50741,2017-12-30 17:56:39.727380,https://github.com/swarmcity/sc-token
0,0,0,1426392658,false,3.0,C++,1426453885,1447148625,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5378,CodeRepository,cryptocompare,1.0,1.0,TAB,27993,2017-12-30 17:56:03.160634,https://github.com/Tabcoin/TAB
0,0,0,1435345478,false,0.0,C,1436759121,1435809477,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3796,CodeRepository,cryptocompare,0.0,2.0,TAGR,20652,2017-12-30 17:55:51.651787,https://github.com/tagrdev/tagrcoin
0,0,0,1468096431,false,2.0,C++,1489331544,1496586923,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2059,CodeRepository,cryptocompare,2.0,7.0,TAJ,57750,2017-12-30 17:56:46.690461,https://github.com/Taj-Coin/tajcoin
0,0,0,1494164338,false,1.0,C++,1494164369,1494164373,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2927,CodeRepository,cryptocompare,0.0,0.0,TAP,81403,2017-12-30 17:56:51.684354,https://github.com/tapcoindev/tap
0,0,0,1503273284,false,0.0,Python,1509465932,1511057420,0,0,9,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",332,CodeRepository,cryptocompare,4.0,3.0,TAU,405291,2017-12-30 17:56:26.673190,https://github.com/Lamden/flora
0,0,0,1509225746,false,0.0,HTML,1511205774,1509240372,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",234,CodeRepository,cryptocompare,0.0,1.0,TAU,405291,2017-12-30 17:56:26.673190,https://github.com/Lamden/sale_contracts
2,11,13,1511243060,false,0.0,Jupyter Notebook,1511243504,1511330891,9,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",17,CodeRepository,cryptocompare,1.0,1.0,TAU,405291,2017-12-30 17:56:26.673190,https://github.com/Lamden/ez-zk
0,0,0,1457786921,false,0.0,C++,1457901346,1457787276,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3575,CodeRepository,cryptocompare,0.0,1.0,TBCX,45609,2017-12-30 17:56:36.738192,https://github.com/badbigbear/trash
0,0,0,1459874807,false,0.0,C++,1459875004,1460249586,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2770,CodeRepository,cryptocompare,1.0,2.0,TCR,20441,2017-12-30 17:55:50.564465,https://github.com/thecreedcurrency/TCR
0,0,0,1476173197,false,0.0,C++,1476728486,1476177580,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2558,CodeRepository,cryptocompare,0.0,1.0,TEAM,30523,2017-12-30 17:56:11.984092,https://github.com/teamupdev/teamup
0,0,0,1425795130,false,2.0,C++,1426457846,1426457846,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2752,CodeRepository,cryptocompare,0.0,2.0,TEC,42106,2017-12-30 17:56:28.339479,https://github.com/Tecoin-dev/Tecoin
,,,NaN,undefined,0.0,undefined,NaN,NaN,,,undefined,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",undefined,CodeRepository,cryptocompare,0.0,0.0,TECH,43595,2017-12-30 17:56:31.726456,undefined
0,0,0,1472921804,false,1.0,C++,1472922222,1514271995,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2331,CodeRepository,cryptocompare,1.0,2.0,TELL,28172,2017-12-30 17:56:06.166965,https://github.com/telluriondev/tellurion
0,0,0,1434746890,false,0.0,C++,1435226911,1434747117,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5340,CodeRepository,cryptocompare,0.0,1.0,TENNET,30421,2017-12-30 17:56:11.622877,https://github.com/TenneTCo/TenneT
0,0,0,1499539266,false,0.0,C++,1505472724,1499539390,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6128,CodeRepository,cryptocompare,0.0,0.0,TER,340067,2017-12-30 17:56:18.246019,https://github.com/TERRAcoin-source/TerraNova-src
6,7,13,1393886822,false,14.0,C++,1514144940,1514589499,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",8423,CodeRepository,cryptocompare,19.0,14.0,THC,29924,2017-12-30 17:56:09.613446,https://github.com/hempcoin-project/THC
0,0,0,1462710541,false,0.0,C++,1492952677,1462711456,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1864,CodeRepository,cryptocompare,0.0,1.0,THS,45615,2017-12-30 17:56:36.855013,https://github.com/techsharesteam/techshares
0,0,0,1506240621,false,0.0,JavaScript,1506371756,1506242254,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5,CodeRepository,cryptocompare,0.0,1.0,TIO*,419579,2017-12-30 17:56:28.722509,https://github.com/tios123/Tio
0,0,0,1485325761,false,1.0,TypeScript,1486551823,1514661994,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",435,CodeRepository,cryptocompare,8.0,9.0,TIX,175671,2017-12-30 17:55:45.484626,https://github.com/blocktix/blocktix
0,0,0,1460995860,false,0.0,C++,1464022498,1460995939,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5456,CodeRepository,cryptocompare,0.0,1.0,TKN*,22458,2017-12-30 17:56:00.128030,https://github.com/Justbob1956/TrollTokens
0,0,0,1508649754,true,1.0,JavaScript,1512305172,1514431632,0,0,0,"{u'Url': u'https://github.com/DataBrokerDAO/crowdsale-contracts', u'Name': u'crowdsale-contracts', u'InternalId': -1}",401,CodeRepository,cryptocompare,3.0,3.0,TNB,517483,2017-12-30 17:56:40.133033,https://github.com/fanxiong/crowdsale-contracts
0,0,0,1494751047,false,5.0,C++,1510158082,1508426972,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",45837,CodeRepository,cryptocompare,2.0,1.0,TOA,341019,2017-12-30 17:56:18.368073,https://github.com/toacoin/TOA
0,0,0,1469825472,false,0.0,C++,1475054617,1469825649,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2815,CodeRepository,cryptocompare,0.0,1.0,TODAY,28317,2017-12-30 17:56:03.444655,https://github.com/todayimage/todayimage-source
NaN,0,0,1473354949,false,0.0,C++,1473354973,1473354975,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1455,CodeRepository,cryptocompare,0.0,0.0,TOT,28087,2017-12-30 17:56:03.727224,https://github.com/totcoin/totgit
0,0,0,1479505607,false,0.0,C++,1507844841,1479505649,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2795,CodeRepository,cryptocompare,0.0,2.0,TPAY,53166,2017-12-30 17:56:42.401887,https://github.com/EpyxZ/TrollPayCoin
0,0,0,1469499367,false,0.0,C,1511194115,1511120336,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4065,CodeRepository,cryptocompare,0.0,1.0,TPG,32882,2017-12-30 17:56:14.841637,https://github.com/Tillkoeln/Trollpayment.com
0,0,0,1465196601,false,0.0,C++,1465231735,1465196617,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3637,CodeRepository,cryptocompare,0.0,1.0,TRA,29926,2017-12-30 17:56:09.761091,https://github.com/TetraProject/Tetra
0,0,0,1507763991,false,0.0,null,1507764087,1507763991,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",0,CodeRepository,cryptocompare,0.0,1.0,TRC,4626,2017-12-30 17:56:39.853953,https://github.com/clockuniverse/terracoin
0,0,0,1503568639,false,0.0,null,1503569338,1503568639,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3,CodeRepository,cryptocompare,0.0,4.0,TRIA,402884,2017-12-30 17:56:26.647771,https://github.com/nevixa/triatoken_combicoin
0,0,0,1499200700,false,3.0,null,1500521009,1506427037,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",9,CodeRepository,cryptocompare,2.0,0.0,TRIBE,186253,2017-12-30 17:55:45.701272,https://github.com/TribeToken/Tribe-Token-Contracts
1,30,31,1489087381,false,2.0,JavaScript,1514195371,1514541237,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",203,CodeRepository,cryptocompare,12.0,10.0,TRST,37040,2017-12-30 17:56:22.679326,https://github.com/WeTrustPlatform/token-contracts
0,2,2,1460502426,false,6.0,C++,1470124256,1475466476,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3176,CodeRepository,cryptocompare,1.0,1.0,TRUMP,20270,2017-12-30 17:55:50.244044,https://github.com/TRUMPCOIN/V2TRUMP
0,0,0,1485345385,true,1.0,C++,1492577388,1485345388,0,0,0,"{u'Url': u'https://github.com/piblockchains/tatoocoin', u'Name': u'tatoocoin', u'InternalId': -1}",10416,CodeRepository,cryptocompare,0.0,3.0,TSE,49610,2017-12-30 17:56:39.533179,https://github.com/CryptoCoderz/tatoocoin
5,44,49,1439320021,false,41.0,C++,1501298869,1514186082,8,3,11,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",7215,CodeRepository,cryptocompare,6.0,10.0,TX,13045,2017-12-30 17:55:43.039268,https://github.com/transferdev/Transfercoin
2,0,2,1503577354,false,5.0,C++,1507922807,1514498942,6,0,6,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",7567,CodeRepository,cryptocompare,16.0,10.0,TZC,338180,2017-12-30 17:56:16.504453,https://github.com/TrezarCoin/TrezarCoin
0,0,0,1463524513,false,0.0,C++,1463524545,1463524548,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4665,CodeRepository,cryptocompare,0.0,1.0,UAEC,45816,2017-12-30 17:56:38.573850,https://github.com/uaecoin/UAECOIN-United-Arab-Emirates-Coin
0,0,0,1471972648,false,1.0,C++,1472211611,1471972722,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2881,CodeRepository,cryptocompare,0.0,0.0,UBIQ,28652,2017-12-30 17:56:07.795769,https://github.com/ubiquoin/ubiq
0,0,0,1392050077,true,1.0,C++,1512722137,1514576877,0,0,0,"{u'Url': u'https://github.com/itos/ufo', u'Name': u'ufo', u'InternalId': -1}",43973,CodeRepository,cryptocompare,4.0,8.0,UFO,5355,2017-12-30 17:56:45.765403,https://github.com/UFOCoins/ufo
0,0,0,1499630218,false,3.0,JavaScript,1509857115,1507837279,7,0,7,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",7338,CodeRepository,cryptocompare,4.0,6.0,UMC,213100,2017-12-30 17:55:53.073789,https://github.com/umccoin/umc
0,0,0,1457278581,false,0.0,C++,1457279986,1457279988,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",23910,CodeRepository,cryptocompare,0.0,1.0,UNF,29198,2017-12-30 17:56:09.875571,https://github.com/unfedcurrency/unfed
2,0,2,1430109005,false,4.0,C++,1511715664,1513011206,4,0,4,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4744,CodeRepository,cryptocompare,4.0,6.0,UNIT,20728,2017-12-30 17:55:52.394374,https://github.com/unitcurrency/unitcurrency
0,3,3,1465892640,true,1.0,C++,1495563107,1513540456,0,0,0,"{u'Url': u'https://github.com/bitcoin/bitcoin', u'Name': u'bitcoin', u'InternalId': -1}",60350,CodeRepository,cryptocompare,2.0,4.0,UNITS,38032,2017-12-30 17:56:25.099496,https://github.com/gameunits/gameunits
24,11,35,1449694118,true,7.0,C,1452293817,1466558322,1,2,3,"{u'Url': u'https://github.com/jl777/iguana', u'Name': u'iguana', u'InternalId': -1}",30690,CodeRepository,cryptocompare,4.0,11.0,UNITY,20635,2017-12-30 17:55:50.943023,https://github.com/SuperNETorg/iguana_dev
0,0,0,1463067240,false,5.0,Go,1490080581,1480123141,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",63968,CodeRepository,cryptocompare,3.0,10.0,UR,34750,2017-12-30 17:56:18.528371,https://github.com/ur-technology/go-ur
0,0,0,1492799790,false,0.0,C++,1493462585,1492799847,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",21593,CodeRepository,cryptocompare,0.0,1.0,USC,100954,2017-12-30 17:55:40.888828,https://github.com/SilentTrader/UltimateSecureCash
0,0,0,1458609571,false,1.0,Go,1464666000,1458611054,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",12763,CodeRepository,cryptocompare,0.0,2.0,UTH,21219,2017-12-30 17:55:52.766885,https://github.com/uthercoin/go-uther
10,0,10,1502830695,false,84.0,Java,1513574423,1514485349,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",28809,CodeRepository,cryptocompare,291.0,256.0,UTN,466492,2017-12-30 17:56:39.003326,https://github.com/UniversaBlockchain/universa
0,0,0,1448391141,false,0.0,C++,1448391727,1448391729,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2710,CodeRepository,cryptocompare,0.0,2.0,VEG,55544,2017-12-30 17:56:46.251499,https://github.com/Veganbtc/Veganbtc
3,9,12,1495275413,false,15.0,C++,1513726599,1514424219,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",32653,CodeRepository,cryptocompare,38.0,19.0,VIA,5015,2017-12-30 17:56:39.271095,https://github.com/viacoin/viacoin
0,0,0,1501717524,false,0.0,null,1504290914,1501717524,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6,CodeRepository,cryptocompare,0.0,4.0,VIBE,336538,2017-12-30 17:56:16.467219,https://github.com/amack2u/VibeHub
0,0,0,1484012045,false,3.0,C++,1484012429,1486676767,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2620,CodeRepository,cryptocompare,1.0,3.0,VIDZ,38964,2017-12-30 17:56:25.429405,https://github.com/purevidz/vidzcoin
0,0,0,1487533715,false,0.0,C,1490107352,1489663751,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",20999,CodeRepository,cryptocompare,1.0,5.0,VISIO,62648,2017-12-30 17:56:48.775287,https://github.com/Fladirmacht/visioX
0,0,0,1513314067,false,1.0,C++,1513808094,1514151245,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5852,CodeRepository,cryptocompare,4.0,4.0,VIVO,341205,2017-12-30 17:56:19.087028,https://github.com/vivocoin/vivo
